ad_ref,assembly,body,ad_city,color,engine_cc,fuel_type,make,mileage,model,registered,transmission,year,price,make_reduced,model_reduced,log_price
7823495,Unknown,Hatchback,Lahore,Graphite Grey,1000.0,Petrol,Suzuki,97000,Cultus,Sindh,Manual,1905.0,2325000.0,Suzuki,Cultus,14.659231027111028
7830695,Unknown,Hatchback,Karachi,Silky Silver,1000.0,Petrol,Suzuki,140000,Alto,Karachi,Manual,1905.0,580000.0,Suzuki,Alto,13.270785106659046
7824495,Unknown,Unknown,Lahore,White,800.0,Petrol,Suzuki,123456,Ravi,Lahore,Manual,1905.0,550000.0,Suzuki,Other,13.217675375388819
7830760,Unknown,Hatchback,Rahim,White,800.0,Petrol,Suzuki,55000,Mehran,Sindh,Manual,1905.0,1050000.0,Suzuki,Mehran,13.864301674514206
7830761,Unknown,Hatchback,Lahore,Solid White,796.0,Petrol,Suzuki,60000,Mehran,Lahore,Manual,1905.0,1240000.0,Suzuki,Mehran,14.030622744032508
7830698,Unknown,Sedan,Khushab,White,1600.0,Petrol,Toyota,32500,Corolla,Punjab,Automatic,1905.0,5850000.0,Toyota,Corolla,15.581952390148196
7830700,Unknown,Hatchback,Lahore,Silver,1000.0,Petrol,Hyundai,160000,Santro,Punjab,Manual,1905.0,975000.0,Hyundai,Other,13.790193775620484
7609304,Unknown,Sedan,Mardan,Maroon,1500.0,Petrol,Toyota,12345,Corolla,Karachi,Manual,1905.0,900000.0,Toyota,Corolla,13.710151153416941
7611980,Unknown,Hatchback,Islamabad,White,660.0,Petrol,Suzuki,10,Alto,Un-Registered,Manual,1905.0,2612000.0,Suzuki,Alto,14.775627152226777
7611968,Unknown,Hatchback,Islamabad,Grey,1200.0,Petrol,Suzuki,10,Swift,Un-Registered,Automatic,1905.0,4574000.0,Suzuki,Swift,15.335898872191862
7611996,Unknown,Hatchback,Rawalpindi,Solid White,1242.0,Petrol,Suzuki,15,Swift,Un-Registered,Manual,1905.0,4256000.0,Suzuki,Swift,15.263840544965996
7830682,Imported,Hatchback,Sukkur,Purple,1000.0,Petrol,Toyota,128000,Vitz,Sindh,Automatic,1905.0,2650000.0,Toyota,Vitz,14.790070575320824
7650062,Imported,SUV,Mansehra,Unknown,1500.0,Petrol,Toyota,123456,Rush,Lahore,Automatic,1905.0,2850000.0,Toyota,Other,14.862829903121964
7658523,Imported,Unknown,Karachi,White,1000.0,Petrol,Daihatsu,9999,Charade,Sindh,Manual,1905.0,250000.0,Daihatsu,Other,12.429220196836383
7830689,Unknown,Crossover,Jhang,White,1498.0,Petrol,DFSK,62000,Glory,Punjab,Automatic,1905.0,5500000.0,DFSK,Other,15.520258832020865
7767788,Imported,Sedan,Islamabad,White,2000.0,Petrol,Toyota,135000,Mark,Islamabad,Automatic,1905.0,2000000.0,Toyota,Other,14.508658238524095
7830688,Unknown,Sedan,Lahore,White,1800.0,Petrol,Toyota,96000,Corolla,Lahore,Automatic,1905.0,4350000.0,Toyota,Corolla,15.285686632949897
7830692,Unknown,Mini Van,Rawalpindi,Solid White,800.0,Petrol,Suzuki,150000,Bolan,Rawalpindi,Manual,1905.0,800000.0,Suzuki,Bolan,13.592368256649284
7830701,Imported,Hatchback,Karachi,Green,1000.0,Petrol,Toyota,17800,Passo,Un-Registered,Automatic,1905.0,4400000.0,Toyota,Passo,15.29711532616119
7094597,Imported,Station Wagon,Nowshera,White,1500.0,Hybrid,Toyota,41600,Corolla,Islamabad,Automatic,1905.0,4600000.0,Toyota,Corolla,15.341567078850604
7830709,Unknown,Unknown,Faisalabad,Black,1600.0,Petrol,Toyota,400000,Corolla,Faisalabad,Manual,1905.0,1800000.0,Toyota,Corolla,14.403297778421795
7830714,Unknown,MPV,Lahore,Silver,1500.0,Petrol,Honda,113000,BR-V,Kasur,Automatic,1905.0,3790000.0,Honda,BR-V,15.147876840910817
7830715,Unknown,Sedan,Lahore,Taffeta White,1800.0,Petrol,Honda,26000,Civic,Punjab,Automatic,1905.0,6800000.0,Honda,Civic,15.732433317205148
7516303,Imported,Unknown,Lahore,Red,1600.0,Petrol,MINI,127609,Cooper,Sindh,Automatic,1905.0,2750000.0,Other,Other,14.827111833279051
7830716,Unknown,Sedan,Gujrat,White,1600.0,Petrol,Toyota,43000,Corolla,Islamabad,Automatic,1905.0,5500000.0,Toyota,Corolla,15.520258832020865
7830719,Unknown,Hatchback,Rawalpindi,Grey,1000.0,Petrol,Suzuki,59269,Khyber,Islamabad,Manual,1905.0,800000.0,Suzuki,Khyber,13.592368256649284
7603191,Unknown,Sedan,Jauharabad,Silver,1300.0,Petrol,Honda,200000,City,Punjab,Manual,1905.0,1850000.0,Honda,City,14.430696737594902
7830640,Unknown,Sedan,Lahore,Teffeta White,1498.0,Petrol,Honda,18000,Civic,Lahore,Automatic,1905.0,9100000.0,Honda,Civic,16.02378508137718
7825062,Imported,Hatchback,Islamabad,Solid White,1000.0,Petrol,Suzuki,107555,Alto,Lahore,Manual,1905.0,1250000.0,Suzuki,Alto,14.038654909278163
7825111,Unknown,Hatchback,Islamabad,Silver,1000.0,Petrol,Suzuki,11111,Cultus,Sindh,Manual,1905.0,675000.0,Suzuki,Cultus,13.42246945133505
7830643,Unknown,Hatchback,Attock,Blue,1000.0,Petrol,Suzuki,120000,Alto,Islamabad,Manual,1905.0,1065000.0,Suzuki,Alto,13.878486296092358
7830645,Unknown,Unknown,Jhelum,Brown,2400.0,Diesel,Toyota,215000,Land,Sindh,Automatic,1905.0,2200000.0,Toyota,Land,14.603968372873895
7825033,Unknown,Hatchback,Rawalpindi,Gray Metallic,800.0,Petrol,Suzuki,123456,Mehran,Lahore,Manual,1905.0,695000.0,Suzuki,Mehran,13.451668563394815
7830648,Imported,Unknown,Taxila,White,660.0,Petrol,Suzuki,182000,Every,Islamabad,Automatic,1905.0,1690000.0,Suzuki,Every,14.340239678615058
7825015,Unknown,Crossover,Lahore,White,1500.0,Petrol,MG,19000,HS,Punjab,Automatic,1905.0,6800000.0,MG,Other,15.732433317205148
7830652,Unknown,Sedan,Dijkot,Super White,1300.0,Petrol,Toyota,44000,Yaris,Punjab,Manual,1905.0,3720000.0,Toyota,Yaris,15.129234495066498
7830653,Unknown,Sedan,Islamabad,White,1300.0,Petrol,Toyota,150000,Corolla,Islamabad,Manual,1905.0,1750000.0,Toyota,Corolla,14.375126917328105
7824990,Unknown,Sedan,Lahore,Taffeta White,1300.0,Petrol,Honda,73100,City,Punjab,Manual,1905.0,3325000.0,Honda,City,15.016980532823926
7824989,Unknown,Hatchback,Karachi,Grey,1300.0,Petrol,Suzuki,65000,Swift,Sindh,Manual,1905.0,1975000.0,Suzuki,Swift,14.496079462646344
7830655,Imported,Hatchback,Islamabad,Silver,1500.0,Hybrid,Honda,146000,Spike,Islamabad,Automatic,1905.0,4150000.0,Honda,Other,15.238619133170708
7830657,Unknown,Hatchback,Faisalabad,Silver Metallic,800.0,Petrol,Suzuki,100000,Mehran,Lahore,Manual,1905.0,730000.0,Suzuki,Mehran,13.500801182986649
7830658,Unknown,Hatchback,Rawalpindi,Red,1000.0,Petrol,Suzuki,10000,Khyber,Lahore,Manual,1905.0,500000.0,Suzuki,Khyber,13.122365377402328
7824013,Unknown,Hatchback,Karachi,Grey,800.0,Petrol,Suzuki,99999,Mehran,Karachi,Manual,1905.0,270000.0,Suzuki,Mehran,12.506180941677357
7830667,Unknown,Compact sedan,Multan,Lunar Silver Metallic,1200.0,Petrol,Honda,35000,City,Punjab,Manual,1905.0,4280000.0,Honda,City,15.269463801202813
7732670,Unknown,Sedan,Islamabad,White,1500.0,Petrol,Honda,36120,City,Islamabad,Automatic,1905.0,4600000.0,Honda,City,15.341567078850604
7430287,Imported,Unknown,Peshawar,Blue,1000.0,Unknown,Suzuki,99999,Khyber,Karachi,Manual,1905.0,495000.0,Suzuki,Khyber,13.112315061750808
7529964,Imported,SUV,Muzaffarabad,Silver,2400.0,Petrol,Mitsubishi,12345,Pajero,Punjab,Automatic,1905.0,2200000.0,Mitsubishi,Other,14.603968372873895
7830677,Unknown,Hatchback,Faisalabad,Graphite Grey,796.0,Petrol,Suzuki,107000,Mehran,Punjab,Manual,1905.0,925000.0,Suzuki,Mehran,13.73755009757506
7674754,Unknown,Mini Van,Multan,Silver,1000.0,Petrol,Changan,32000,Karvaan,Punjab,Manual,1905.0,2580000.0,Changan,Other,14.763300344494624
7596639,Unknown,SUV,Lahore,White,2700.0,Petrol,Toyota,56416,Fortuner,Lahore,Automatic,1905.0,8500000.0,Toyota,Fortuner,15.955576839107596
7560152,Unknown,Sedan,Mansehra,Super White,1300.0,Petrol,Toyota,435000,Corolla,Punjab,Manual,1905.0,1430000.0,Toyota,Corolla,14.173185701536545
7830596,Unknown,Sedan,Karachi,White,1800.0,Petrol,Toyota,2300,Corolla,Karachi,Automatic,1905.0,7100000.0,Toyota,Corolla,15.775605482856605
7830587,Unknown,Sedan,Jhelum,Grey,1300.0,Petrol,Toyota,162826,Corolla,Lahore,Manual,1905.0,2050000.0,Toyota,Corolla,14.53335083891935
7830590,Unknown,Sedan,Faisalabad,Taffeta White,1800.0,Petrol,Honda,84000,Civic,Lahore,Automatic,1905.0,4500000.0,Honda,Civic,15.319588176962746
7830592,Unknown,Sedan,Islamabad,Silver,1300.0,Petrol,Toyota,48700,Corolla,Islamabad,Manual,1905.0,4250000.0,Toyota,Corolla,15.26242977619469
7659887,Unknown,Sedan,Karachi,Phantom Brown,1798.0,Petrol,Toyota,84000,Corolla,Karachi,Automatic,1905.0,3990000.0,Toyota,Corolla,15.199302039492581
7830589,Unknown,Compact sedan,Islamabad,Lunar Silver Metallic,1497.0,Petrol,Honda,14000,City,Islamabad,Automatic,1905.0,5600000.0,Honda,City,15.53827733427679
7830593,Imported,Sedan,Multan,Granada Black Pearl,1500.0,Petrol,Honda,100,Civic,Karachi,Manual,1905.0,700000.0,Honda,Civic,13.45883704259595
7830594,Unknown,SUV,Gujrat,Arctic White,1981.0,Petrol,BAIC,30000,BJ40,Punjab,Automatic,1905.0,10900000.0,Other,Other,16.204273438942487
7811638,Unknown,Unknown,Alipur,White,1800.0,Diesel,Sogo,100000,Pickup,Lahore,Manual,1905.0,1650000.0,Other,Other,14.316286451937186
7830604,Unknown,Hatchback,Karachi,White,800.0,Petrol,Suzuki,85000,Mehran,Karachi,Manual,1905.0,330000.0,Suzuki,Mehran,12.706850963741102
7830603,Imported,Unknown,Jand,Black,1300.0,Petrol,Toyota,200000,Corolla,Lahore,Manual,1905.0,1150000.0,Toyota,Corolla,13.955273369904273
7830606,Imported,Crossover,Karachi,White,1500.0,Hybrid,Honda,110000,Vezel,Karachi,Automatic,1905.0,4300000.0,Honda,Vezel,15.274125813221904
7830605,Imported,Unknown,Karachi,White,660.0,Petrol,Honda,183000,Acty,Sindh,Automatic,1905.0,1500000.0,Honda,Other,14.220976332738882
7830615,Imported,Hatchback,Peshawar,Silver,1500.0,Hybrid,Toyota,250000,Aqua,Lahore,Automatic,1905.0,3550000.0,Toyota,Other,15.0824584431417
7480680,Unknown,MPV,Sialkot,Black,1500.0,Petrol,Honda,14000,BR-V,Islamabad,Automatic,1905.0,6250000.0,Honda,BR-V,15.648092181712572
7830618,Imported,Hatchback,Karachi,Orange,660.0,Hybrid,Suzuki,49000,Wagon,Karachi,Automatic,1905.0,3575000.0,Suzuki,Wagon,15.089476013830486
7830622,Imported,MPV,Tank,White,1000.0,Petrol,Toyota,35000,Tank,Islamabad,Automatic,1905.0,4850000.0,Toyota,Other,15.394489469099211
7830623,Unknown,Hatchback,Lahore,Solid White,1000.0,Petrol,Suzuki,105021,Alto,Lahore,Manual,1905.0,1150000.0,Suzuki,Alto,13.955273369904273
7830625,Unknown,Unknown,Islamabad,White,1300.0,Petrol,Toyota,150000,Corolla,Karachi,Manual,1905.0,1750000.0,Toyota,Corolla,14.375126917328105
7830629,Imported,Unknown,Rawalpindi,Silver,660.0,Petrol,Mazda,51850,Carol,Islamabad,Automatic,1905.0,2375000.0,Other,Other,14.680508416503422
7830608,Imported,Station Wagon,Karachi,Silver,1500.0,Petrol,Nissan,200000,Wingroad,Karachi,Automatic,1905.0,1850000.0,Nissan,Other,14.430696737594902
7830633,Imported,Unknown,Lahore,White,1300.0,Hybrid,Honda,100000,Civic,Punjab,Automatic,1905.0,2860000.0,Honda,Civic,14.866332532446323
7830635,Unknown,Hatchback,Multan,Solid White,1000.0,Petrol,Suzuki,200000,Alto,Punjab,Manual,1905.0,850000.0,Suzuki,Alto,13.652992804936396
7825169,Imported,Hatchback,Peshawar,Silver,1000.0,Petrol,Toyota,2222,Vitz,Peshawar,Automatic,1905.0,1670000.0,Toyota,Vitz,14.328334783195153
7830586,Unknown,Sedan,Peshawar,Taffeta White,1800.0,Petrol,Honda,30000,Civic,Islamabad,Automatic,1905.0,7500000.0,Honda,Civic,15.830413711839864
7830506,Unknown,Hatchback,Karachi,Gold,1000.0,Petrol,Suzuki,160000,Alto,Sindh,Manual,1905.0,750000.0,Suzuki,Alto,13.527829818844937
7830517,Unknown,Sedan,Islamabad,Unknown,1800.0,Petrol,Honda,78000,Civic,Islamabad,Automatic,1905.0,5100000.0,Honda,Civic,15.444751293772967
7301581,Unknown,Hatchback,Peshawar,Grey,1000.0,Petrol,Suzuki,90000,Cultus,Punjab,Manual,1905.0,1240000.0,Suzuki,Cultus,14.030622744032508
7830515,Imported,Unknown,Gujar,Black,1000.0,Petrol,Suzuki,25300,Swift,Islamabad,Manual,1905.0,4330000.0,Suzuki,Swift,15.281078330925528
7830531,Unknown,Sedan,Karachi,White,1800.0,Petrol,Toyota,22500,Corolla,Sindh,Automatic,1905.0,6500000.0,Toyota,Corolla,15.687312888712007
7830536,Unknown,Hatchback,Larkana,White,1000.0,Petrol,Suzuki,90000,Cultus,Sindh,Manual,1905.0,2300000.0,Suzuki,Cultus,14.648420115681892
7830542,Unknown,Sedan,Multan,Maroon,1800.0,Petrol,Toyota,50000,Corolla,Karachi,Automatic,1905.0,1990000.0,Toyota,Corolla,14.503645699213111
7830513,Unknown,Sedan,Lahore,Attitude Black,1300.0,Petrol,Toyota,94000,Corolla,Un-Registered,Automatic,1905.0,3600000.0,Toyota,Corolla,15.096444681204078
7830543,Imported,Unknown,Lahore,Blue,1000.0,Petrol,Suzuki,20000,Cultus,Lahore,Manual,1905.0,960000.0,Suzuki,Cultus,13.774689605110144
7396844,Unknown,Hatchback,Islamabad,Grey,800.0,Petrol,Suzuki,117000,Mehran,Sindh,Manual,1905.0,1150000.0,Suzuki,Mehran,13.955273369904273
7830545,Unknown,Sedan,Faisalabad,Crystal Black Pearl,1300.0,Petrol,Honda,150000,City,Lahore,Manual,1905.0,2300000.0,Honda,City,14.648420115681892
7830548,Imported,Unknown,Mirpur,Gold,2400.0,Diesel,Jeep,777,CJ,Kotli Ak,Manual,1905.0,1800000.0,Other,Other,14.403297778421795
7830544,Imported,SUV,Islamabad,White,3000.0,Diesel,Toyota,172000,Prado,Punjab,Automatic,1905.0,4800000.0,Toyota,Prado,15.38412668421143
7830555,Imported,Unknown,Karachi,White,1500.0,Petrol,Nissan,500000,AD,Sindh,Automatic,1905.0,1500000.0,Nissan,Other,14.220976332738882
7830565,Imported,Sedan,Islamabad,Black,1600.0,Petrol,Mercedes,135000,Benz,Sindh,Automatic,1905.0,18500000.0,Mercedes,Benz,16.733281344102608
7830564,Unknown,Sedan,Rawalpindi,Silver,1800.0,Petrol,Toyota,146000,Corolla,Islamabad,Automatic,1905.0,5700000.0,Toyota,Corolla,15.555976908243359
7712721,Imported,Sedan,Gujranwala,Red,1800.0,Petrol,Toyota,125000,Prius,Islamabad,Automatic,1905.0,5500000.0,Toyota,Prius,15.520258832020865
7830556,Imported,Sedan,Lahore,Black,5500.0,Petrol,Mercedes,90000,Benz,Islamabad,Automatic,1905.0,13000000.0,Mercedes,Benz,16.380459992348886
7830562,Imported,SUV,Karachi,White Pearl Crystal Shine,4600.0,Petrol,Toyota,70000,Land,Karachi,Automatic,1905.0,43000000.0,Toyota,Land,17.57671069691365
7830568,Unknown,Sedan,Lahore,Lunar Silver Metallic,1300.0,Petrol,Honda,205000,City,Sindh,Manual,1905.0,2700000.0,Honda,City,14.80876270134486
7660844,Unknown,Hatchback,Lahore,White,660.0,Petrol,Suzuki,55000,Alto,Lahore,Automatic,1905.0,2650000.0,Suzuki,Alto,14.790070575320824
7630656,Unknown,Sedan,Peshawar,White,1800.0,Petrol,Honda,110000,Civic,Islamabad,Automatic,1905.0,4800000.0,Honda,Civic,15.38412668421143
7658536,Unknown,Sedan,Rahim,Silky Silver,1300.0,Petrol,Suzuki,120000,Baleno,Sindh,Manual,1905.0,800000.0,Suzuki,Other,13.592368256649284
7830504,Unknown,Sedan,Islamabad,Silver,1600.0,Petrol,Toyota,25823,Corolla,Islamabad,Automatic,1905.0,5950000.0,Toyota,Corolla,15.598901945589025
7830455,Unknown,Hatchback,Talagang,White,1000.0,Petrol,Suzuki,25000,Cultus,Islamabad,Manual,1905.0,4050000.0,Suzuki,Cultus,15.214227685996272
7393544,Unknown,Hatchback,Peshawar,White,1000.0,Unknown,Suzuki,65000,Alto,Peshawar,Manual,1905.0,990000.0,Suzuki,Alto,13.805461232211272
7830426,Unknown,Sedan,Hyderabad,Dorado Gold,1300.0,Petrol,Toyota,102000,Corolla,Sindh,Manual,1905.0,3130000.0,Toyota,Corolla,14.956543882005104
7830430,Unknown,Unknown,Lahore,Silver,1600.0,Petrol,Honda,200000,Civic,Lahore,Manual,1905.0,750000.0,Honda,Civic,13.527829818844937
7830431,Unknown,Mini Van,Sahiwal,Turquoise,800.0,Petrol,Suzuki,150000,Bolan,Sindh,Manual,1905.0,800000.0,Suzuki,Bolan,13.592368256649284
7660123,Unknown,Hatchback,Vehari,Grey,800.0,Petrol,Suzuki,76000,Mehran,Karachi,Manual,1905.0,1150000.0,Suzuki,Mehran,13.955273369904273
7830440,Unknown,Sedan,Islamabad,White,1500.0,Petrol,Toyota,43570,Yaris,Islamabad,Automatic,1905.0,4150000.0,Toyota,Yaris,15.238619133170708
7417286,Imported,Hatchback,Karachi,Burgundy,660.0,Petrol,Toyota,95000,Pixis,Sindh,Automatic,1905.0,2190000.0,Toyota,Other,14.599412558413583
7830448,Unknown,Sedan,Islamabad,Modern Steel Metallic,1300.0,Petrol,Honda,90000,City,Islamabad,Automatic,1905.0,3550000.0,Honda,City,15.0824584431417
7646670,Imported,Hatchback,Karachi,Beige,660.0,Petrol,Toyota,95000,Pixis,Sindh,Automatic,1905.0,2200000.0,Toyota,Other,14.603968372873895
7658790,Imported,Hatchback,Multan,Unlisted,1300.0,Petrol,Suzuki,220000,Swift,Multan,Manual,1905.0,1950000.0,Suzuki,Swift,14.48334044336031
7830457,Unknown,Sedan,Rawalpindi,White,1300.0,Petrol,Toyota,200000,Corolla,Islamabad,Manual,1905.0,4000000.0,Toyota,Corolla,15.201805169084134
7830458,Unknown,Hatchback,Bhakkar,White,1000.0,Petrol,Suzuki,83000,Cultus,Rawalpindi,Manual,1905.0,870000.0,Suzuki,Cultus,13.676249640055394
7830463,Unknown,Compact sedan,Sialkot,Taffeta White,1200.0,Petrol,Honda,26500,City,Punjab,Manual,1905.0,4260000.0,Honda,City,15.26477995298731
7830464,Unknown,Sedan,Rawalpindi,Silky Silver,1300.0,Petrol,Suzuki,185000,Baleno,Rawalpindi,Manual,1905.0,1275000.0,Suzuki,Other,14.058457520888082
7830476,Unknown,Sedan,Chakwal,White,1500.0,Petrol,Honda,40000,City,Islamabad,Manual,1905.0,4000000.0,Honda,City,15.201805169084134
7830488,Imported,Hatchback,Karachi,White,660.0,Petrol,Daihatsu,95000,Mira,Sindh,Automatic,1905.0,2130000.0,Daihatsu,Mira,14.571633007169066
7830453,Imported,Unknown,Faisalabad,White,1500.0,Petrol,Nissan,68000,Bluebird,Sindh,Automatic,1905.0,2650000.0,Nissan,Other,14.790070575320824
7494182,Unknown,Unknown,Karachi,White,1000.0,Petrol,Nissan,131600,Sunny,Sindh,Manual,1905.0,325000.0,Nissan,Other,12.691583538230217
7611951,Unknown,Hatchback,Islamabad,White,1200.0,Petrol,Suzuki,10,Swift,Un-Registered,Automatic,1905.0,4960000.0,Suzuki,Swift,15.416916500313993
7830467,Unknown,Sedan,Islamabad,Attitude Black,1798.0,Petrol,Toyota,66000,Corolla,Islamabad,Automatic,1905.0,6200000.0,Toyota,Corolla,15.64006001130563
7830494,Unknown,Sedan,Lahore,White,1600.0,Petrol,Toyota,7000,Corolla,Lahore,Automatic,1905.0,6600000.0,Toyota,Corolla,15.702580358511794
7633015,Unknown,Sedan,Peshawar,White,1800.0,Petrol,Honda,80000,Civic,Islamabad,Automatic,1905.0,5000000.0,Honda,Civic,15.424948670398354
7830354,Imported,Sedan,Karachi,Silver Mica Metallic,1800.0,Petrol,Toyota,162000,Corolla,Sindh,Automatic,1905.0,2370000.0,Toyota,Corolla,14.678400935052153
7830500,Unknown,Sedan,Sialkot,Lunar Silver Metallic,1800.0,Petrol,Honda,70000,Civic,Punjab,Automatic,1905.0,5100000.0,Honda,Civic,15.444751293772967
7658211,Unknown,Sedan,Gujrat,Alabaster Silver,1800.0,Petrol,Honda,149000,Civic,Lahore,Manual,1905.0,2895000.0,Honda,Civic,14.878496014412317
7830362,Unknown,Hatchback,Karachi,Beige,1000.0,Petrol,Suzuki,42000,Cultus,Karachi,Manual,1905.0,2490000.0,Suzuki,Cultus,14.727793670047236
7830423,Unknown,Hatchback,Khushab,White,1000.0,Petrol,Suzuki,7000,Cultus,Islamabad,Manual,1905.0,3900000.0,Suzuki,Cultus,15.176487367510099
7830366,Unknown,Hatchback,Lahore,White,1000.0,Petrol,Suzuki,64000,Wagon,Lahore,Automatic,1905.0,2775000.0,Suzuki,Wagon,14.836161665522967
7284386,Imported,Sedan,Islamabad,Blue,1800.0,Petrol,Mercedes,200000,Benz,Islamabad,Automatic,1905.0,1300000.0,Mercedes,Benz,14.077875591662238
7830371,Unknown,Hatchback,Rawalpindi,White,1000.0,Petrol,Suzuki,150000,Alto,Islamabad,Manual,1905.0,1165000.0,Suzuki,Alto,13.968232503350668
7661015,Imported,SUV,Islamabad,White,2400.0,Petrol,Toyota,71000,Rav4,Islamabad,Automatic,1905.0,6500000.0,Toyota,Other,15.687312888712007
7830379,Unknown,Sedan,Islamabad,Super White,1600.0,Petrol,Toyota,87000,Corolla,Islamabad,Automatic,1905.0,4950000.0,Toyota,Corolla,15.414898336565054
7830372,Unknown,Sedan,Islamabad,White,1300.0,Petrol,Toyota,105000,Corolla,Lahore,Manual,1905.0,1680000.0,Toyota,Corolla,14.33430494661736
7355569,Imported,Unknown,Karachi,Silver,2000.0,Petrol,Jeep,100000,Other,Karachi,Automatic,1905.0,3000000.0,Other,Other,14.914123179965662
7661915,Unknown,Hatchback,Lahore,Blue,1000.0,Petrol,Suzuki,8478,Cultus,Punjab,Manual,1905.0,950000.0,Suzuki,Cultus,13.76421831620775
7830394,Imported,SUV,Islamabad,Super White,2700.0,Petrol,Toyota,72301,Prado,Islamabad,Automatic,1905.0,22700000.0,Toyota,Prado,16.937875526504495
7830395,Unknown,Sedan,Chiniot,Grey,2000.0,Diesel,Toyota,40000,Corolla,Lahore,Manual,1905.0,1100000.0,Toyota,Corolla,13.910821646859095
7313944,Unknown,Sedan,Charsadda,Silver,1500.0,Petrol,Honda,65000,Civic,Lahore,Automatic,1905.0,1295000.0,Honda,Civic,14.07402202531625
7458491,Unknown,Sedan,Lahore,White,1300.0,Petrol,Honda,125000,City,Lahore,Manual,1905.0,3000000.0,Honda,City,14.914123179965662
7830398,Imported,Sedan,Swabi,Nighthawk Black,2000.0,Petrol,Honda,130000,Accord,Lahore,Automatic,1905.0,2100000.0,Honda,Other,14.557448378884015
7830401,Unknown,Sedan,Abbottabad,Silver,1300.0,Petrol,Honda,159000,City,Islamabad,Manual,1905.0,1780000.0,Honda,City,14.392124484065864
7830403,Unknown,Unknown,Multan,White,1000.0,Petrol,Suzuki,100000,Khyber,Sindh,Manual,1905.0,245000.0,Suzuki,Khyber,12.409017571151187
7499096,Imported,Unknown,Sahiwal,Silver,1800.0,Petrol,Toyota,117000,Prius,Islamabad,Automatic,1905.0,4300000.0,Toyota,Prius,15.274125813221904
7622986,Unknown,Hatchback,Lahore,White,1200.0,Petrol,Suzuki,6247,Swift,Islamabad,Automatic,1905.0,4375000.0,Suzuki,Swift,15.291417306345254
7830414,Unknown,Hatchback,Islamabad,White,800.0,Petrol,Suzuki,100000,Mehran,Islamabad,Manual,1905.0,730000.0,Suzuki,Mehran,13.500801182986649
7830422,Unknown,Hatchback,Lahore,White,1000.0,Petrol,Suzuki,73400,Cultus,Lahore,Manual,1905.0,1680000.0,Suzuki,Cultus,14.33430494661736
7041622,Unknown,Sedan,Hyderabad,White,1500.0,Petrol,Toyota,7300,Yaris,Karachi,Automatic,1905.0,5569000.0,Toyota,Yaris,15.53272624213724
7830406,Unknown,Sedan,Islamabad,Grey,1500.0,Petrol,Honda,86000,Civic,Islamabad,Automatic,1905.0,2500000.0,Honda,Civic,14.731801689838349
7830290,Unknown,Sedan,Sargodha,Silver,1600.0,Petrol,Toyota,110000,Corolla,Lahore,Automatic,1905.0,3650000.0,Toyota,Corolla,15.11023799953124
7574623,Imported,Sedan,Karachi,Silver,2400.0,Petrol,Toyota,97000,Camry,Sindh,Automatic,1905.0,2750000.0,Toyota,Other,14.827111833279051
7708505,Imported,Hatchback,Lahore,Super White ,1000.0,Petrol,Toyota,116000,Passo,Punjab,Automatic,1905.0,4050000.0,Toyota,Passo,15.214227685996272
7830299,Unknown,Sedan,Kharian,Alabaster Silver,1600.0,Petrol,Honda,250000,Civic,Islamabad,Manual,1905.0,1700000.0,Honda,Civic,14.346139397261565
7830297,Imported,Crossover,Gujranwala,Black,1500.0,Hybrid,Honda,40000,Vezel,Punjab,Automatic,1905.0,5525000.0,Honda,Vezel,15.52479398636355
7830301,Imported,Unknown,Lahore,Blue,2700.0,Diesel,Toyota,115000,Land,Punjab,Manual,1905.0,1895000.0,Toyota,Land,14.45472992420301
7830302,Unknown,Compact SUV,Karachi,Clear White,2359.0,Petrol,KIA,19000,Sorento,Karachi,Automatic,1905.0,8675000.0,KIA,Other,15.975955999070965
7830296,Imported,SUV,Karachi,Black,2700.0,Petrol,Toyota,100000,Surf,Karachi,Automatic,1905.0,3600000.0,Toyota,Other,15.096444681204078
7830306,Unknown,Sedan,Karachi,Super White,1598.0,Petrol,Toyota,18200,Corolla,Sindh,Automatic,1905.0,5850000.0,Toyota,Corolla,15.581952390148196
7830316,Imported,Unknown,Sahiwal,White,660.0,Petrol,Suzuki,1,Alto,Lahore,Automatic,1905.0,850000.0,Suzuki,Alto,13.652992804936396
7830312,Unknown,Sedan,Lahore,White,1300.0,Petrol,Honda,46000,City,Lahore,Manual,1905.0,3850000.0,Honda,City,15.163583966004193
7830322,Unknown,Sedan,Lahore,Black,1300.0,Petrol,Honda,140000,City,Lahore,Manual,1905.0,2075000.0,Honda,City,14.54547219357453
7830321,Unknown,SUV,Islamabad,Black,1999.0,Petrol,KIA,34500,Sportage,Islamabad,Automatic,1905.0,7900000.0,KIA,Sportage,15.882373444019521
7830314,Unknown,Sedan,Karachi,Silver,1300.0,Petrol,Toyota,100000,Corolla,Sindh,Automatic,1905.0,3200000.0,Toyota,Corolla,14.978661680269907
7830303,Imported,Sedan,Karak,Black,1500.0,Petrol,Toyota,105000,Corolla,Lahore,Automatic,1905.0,3150000.0,Toyota,Corolla,14.962913328262083
7491281,Imported,Sedan,Lahore,Black,1600.0,Petrol,Mitsubishi,155000,Lancer,Lahore,Manual,1905.0,1450000.0,Mitsubishi,Other,14.187074804051692
